regWait,triageWait,doctorWait,LOS,ClerkUtil,NurseUtil,DoctorUtil,regWait_low,triageWait_low,doctorWait_low,LOS_low,regWait_medium,triageWait_medium,doctorWait_medium,LOS_medium,regWait_high,triageWait_high,doctorWait_high,LOS_high,scenario
7.5454085565852544,0.17784146810869172,219.52663975591616,257.4412752432787,0.37808276480852937,0.20809227338860867,0.9055783305540093,5.598879338352338,0.26212362173138426,353.3037080881017,381.41791527802377,9.865416533710102,0.09974638178359285,89.55446117083603,134.45394871782287,9.196114549034542,0.016591868509317466,7.086076614394559,71.38779888601964,n2d3
7.508728593773075,0.17758818477308375,197.9458444040985,235.09042895931145,0.38537115682507517,0.2166091777536615,0.887784292362393,5.6474791677233975,0.25903343552638475,326.10808634635765,353.87630453948213,9.785166620669896,0.09974638178359285,63.878276854332356,107.84764961739467,9.221488775099523,0.015554876727485123,9.538163759029748,73.1967590424762,n2d3
7.561118363006695,0.17674471782244222,195.19062168634366,232.4332808715459,0.3843853615850555,0.2145385470836256,0.8914092604001335,5.727409529398965,0.2601550618669497,318.34969615815,345.75624672797323,9.72339596126285,0.09974638178359285,69.73813353016521,113.30723171557226,9.34122696112604,0.015554876727485123,7.768440005816183,75.48948535935591,n2d3
7.170713495380971,0.176534881091881,212.25559967980078,249.3182747999561,0.38877912982177704,0.21920841535393623,0.9321946994357971,5.502476821091231,0.25455721469147247,345.9898471809147,374.85879929099025,9.42605973762397,0.09974638178359285,66.318781460374,110.56145860590748,8.15874857214741,0.015554876727485123,10.314168488464531,66.79495819132435,n2d3
7.6571096098878035,0.17117191691136724,291.023297608899,329.1902140903583,0.390268662134678,0.22208466932640936,0.9692552679122559,5.620543903465556,0.24421936765191524,459.9876229107029,489.24176345212163,10.251955513602265,0.10046837723612043,105.43940978392953,149.38842152059067,9.462227721232658,0.015554876727485123,9.012626766590131,78.08486636373985,n2d3
9.166928305497262,0.20039314150228543,84.2127459392849,123.48255435995252,0.39168614405301805,0.22084930945637077,0.7115360228311827,6.651685946112814,0.29577591234966144,139.47655439314812,168.31635281636457,12.268690062509739,0.10203819563043126,23.484697758000525,70.22218121220045,12.008538081215562,0.015554876727485123,5.904052026342505,75.92759342306603,n2d4
9.589527516568657,0.2408944831763804,88.83292567129614,128.05890218684587,0.3914679371322495,0.22422565729069122,0.7063586467314578,6.8518454728676454,0.3611613730452783,145.40443597456343,173.24905222458113,12.825489961497578,0.10046837723611693,23.768895480353226,72.43559900342298,13.211732601713628,0.07474083811170118,6.1242652215102,76.58683031676703,n2d4
6.797455591858062,0.18222943256388485,57.504602941863766,94.51229117268439,0.3789648273826195,0.21057439624396165,0.6733734472596271,5.074602521362275,0.2704507815497621,95.16954960722482,122.78823050948932,8.863870077834015,0.10132965768491972,18.346695050598,61.99337531528388,8.244318757960578,0.015554876727485123,3.51112542608577,67.09128962029835,n2d4
7.640765313509426,0.18045916747405635,64.6501186532629,102.45397698157267,0.3833395462937831,0.2121751427739313,0.6876482770568322,5.675959939667409,0.2661179064477726,108.75300266906463,136.4334342397434,10.019965649678605,0.09974638178359285,16.43206499424944,60.7235173748075,9.175994196694049,0.016591868509317466,5.488832194028964,76.11046093150729,n2d4
7.9907855843065665,0.17870593433464196,65.28687118903026,103.4406450558943,0.384068920702861,0.21366017724680633,0.6847159052425198,5.905776913796814,0.2629238275761986,108.006528489364,136.3063731902339,10.366311433863583,0.09974638178359285,19.465237250758257,65.69731937812736,10.34716899960273,0.015554876727485123,4.474565523654845,67.28446580832947,n2d4
7.034411341598712,0.18261206141254277,70.52790783447536,107.91893439062946,0.37797559755446375,0.20900905099448452,0.6814627604860334,5.411440527927716,0.2711769067511925,122.02545941819609,149.6768928032856,9.080963745823182,0.09974638178359285,15.85565158383745,60.15561395875304,7.932081244688879,0.016591868509317466,4.898755007155819,69.11258530528227,n2d4
6.508033346497419,0.17697252733925206,62.738776207060766,100.01526024609508,0.3724733440762106,0.21120141549559318,0.6957850761656442,5.097292876991097,0.25953638349668134,106.05751059865219,134.36413991021846,8.324349216678376,0.09974638178359285,16.769765091801403,59.32352293572388,7.128812419462876,0.016591868509317466,4.55996341991989,71.69705489773894,n2d4
7.238937866222659,0.17687946560660087,69.31622562907968,106.96609364351188,0.3718734513520197,0.20929705093071574,0.6801149195062116,5.503151910148829,0.26029800334673453,116.95019366257145,145.7782809489113,9.345287573278359,0.09974638178359285,18.79917841990154,62.02887720533123,8.435123391751434,0.016591868509317466,5.018604034996527,70.18338103703469,n2d4
6.891628357422175,0.1748902694169783,89.61315941935797,127.83232602347009,0.38530410656690933,0.21637708938162142,0.737419691857709,5.370992839419365,0.2540147327671779,150.75460453251506,180.81914502805552,8.8478745232982,0.09974638178359285,22.103931121679093,65.16084319664083,7.905337642309419,0.015554876727485123,6.727766469634715,73.77728412345634,n2d4
